mean,median,min,max,variance
0.006259295055648181,0.006458984222263098,-0.033332377672195435,0.06401479989290237,0.0001650219861844891
-0.017534211199851598,-0.01833762414753437,-0.053647730499506,0.043316829949617386,0.0002006715356701349
0.006270812757407384,0.006796724162995815,-0.0686168447136879,0.06222902983427048,0.0002772890674726182
-0.011513026652448388,-0.011806182563304901,-0.04968055337667465,0.028645725920796394,0.00013479350839943667
-0.013245566803394468,-0.01463555172085762,-0.05806662142276764,0.04942181333899498,0.00021358181662249617
0.021790752807575246,0.023148445412516594,-0.022456463426351547,0.05662890151143074,0.00017606527578002714
-0.0016743931521309605,-0.0020308662205934525,-0.0441930927336216,0.043169423937797546,0.00016699434181892465
0.021077757435618877,0.022176627069711685,-0.04076891019940376,0.07683397829532623,0.00035392760196266323
0.007224005805667503,0.0072219232097268105,-0.05543014034628868,0.06439258903265,0.0002512163088468789
-0.010586435730084076,-0.011794235557317734,-0.053740400820970535,0.03775317221879959,0.0001915688356336948
0.0016469619562308254,0.0007679733680561185,-0.050595972687006,0.05979500338435173,0.0002924094553623745
0.01183532236222709,0.011730611324310303,-0.04487844556570053,0.04826705902814865,0.00017634281522274463
0.005037210341637547,0.005581977311521769,-0.0439370721578598,0.052390504628419876,0.00019553994192247006
0.03680456351231987,0.03806130215525627,-0.015285718254745007,0.07900959998369217,0.0002328690238981888
-0.01684731766560094,-0.017475252971053123,-0.06766955554485321,0.05323180928826332,0.0002603307014977766
0.013099297031407333,0.013500703498721123,-0.040663573890924454,0.05355596914887428,0.00016232651995420913
-0.029610333620509438,-0.029978647828102112,-0.06963960826396942,0.03799066320061684,0.00015442041775152828
0.0015682930011553253,0.0010046812240034342,-0.05151183530688286,0.05343608558177948,0.00017568018726710446
0.0003526483810558147,0.0005482981796376407,-0.04034404456615448,0.057548124343156815,0.0002001434266078731
-0.01667332123629785,-0.017598135396838188,-0.06350038200616837,0.03448053076863289,0.000223985154792444
-0.02302340576478673,-0.023761143907904625,-0.055721692740917206,0.01700684055685997,0.0001224639880978356
0.013633869057875926,0.01425368431955576,-0.054730020463466644,0.054924990981817245,0.00020377987432209879
0.016783617749762926,0.01764184609055519,-0.02759411744773388,0.05192410945892334,0.00017346793591494194
-0.05150349850111525,-0.052418578416109085,-0.10437950491905212,0.015110163018107414,0.00028418081030405197
-0.02318476292462583,-0.025628576055169106,-0.08496300876140594,0.06533560156822205,0.0004522963323901042
0.021600403280092807,0.02130390703678131,-0.03190417215228081,0.09375304728746414,0.00026820088929404976
-0.005669709097988289,-0.0058074649423360825,-0.06415578722953796,0.06480392813682556,0.0003102735265498165
-0.029565347801413736,-0.0306099746376276,-0.06828539073467255,0.01095796562731266,0.00018247921003531232
0.02790698385424912,0.0287992674857378,-0.044013891369104385,0.07275309413671494,0.0002691326030549429
0.01042850677383467,0.011569246649742126,-0.042830824851989746,0.04701860621571541,0.00020919718196667824
0.001321105367748487,0.000952093570958823,-0.046066492795944214,0.05188180133700371,0.0002124283180854952
0.004793090481663057,0.004832429811358452,-0.03287950158119202,0.060529906302690506,0.00016488536714583945
