mean,median,min,max,variance
0.017539840792170254,0.017515478655695915,-0.027190713211894035,0.046648405492305756,0.00010566044240970864
-0.03907955125859007,-0.03853262588381767,-0.08032168447971344,-0.008705642074346542,0.00013617214364505006
0.03006131279715919,0.029501797631382942,-0.004563544411212206,0.06607666611671448,0.00012145856592716483
-0.031220305102251586,-0.03149201348423958,-0.06602156162261963,0.006745174992829561,0.00012076529393625324
-0.035088353729021034,-0.035226982086896896,-0.07293882220983505,-0.00031708256574347615,0.00011484343564854225
0.014197379640845156,0.014113384298980236,-0.027795905247330666,0.06975144147872925,0.00019704494886470708
-0.042569439325015994,-0.0423380583524704,-0.08424155414104462,-0.005697055719792843,0.00012523042521357569
0.0012360560840375002,0.001266170758754015,-0.03985634446144104,0.033798277378082275,0.00012929246591083745
-0.042021495178196346,-0.042385127395391464,-0.07684573531150818,0.0003494973643682897,0.00012782492737639322
-0.00797709854204004,-0.008373062126338482,-0.04922611266374588,0.0339367650449276,0.0001259399275998333
0.028351451274087593,0.02845274843275547,-0.011760646477341652,0.06935826689004898,0.0001321927089701816
-0.023513912880920543,-0.02290630340576172,-0.06399597972631454,0.01987183839082718,0.00016024896465476542
0.016345027415429512,0.016207000240683556,-0.024294868111610413,0.0568002387881279,0.00010955195772242787
0.052526595995761455,0.05234943702816963,0.013244220986962318,0.09906395524740219,0.0001290912043853091
0.006396032495787722,0.005399723071604967,-0.03348265960812569,0.05676933005452156,0.00014631328443875583
0.010425086184059183,0.010297656059265137,-0.028638171032071114,0.061478469520807266,0.00014757843072106923
-0.008699154391123556,-0.008635169826447964,-0.040882837027311325,0.02368335612118244,0.00011349700403667521
0.025531694772380435,0.02642364427447319,-0.03395693004131317,0.07261244207620621,0.00020823319747347407
0.03505466451901884,0.03563210368156433,-0.013691394589841366,0.06995658576488495,0.00014513183829716753
-0.04752344794338569,-0.048156287521123886,-0.08677370846271515,-0.012770707719027996,0.0001319825461049142
0.019321059625261115,0.019989466294646263,-0.020573744550347328,0.04883560538291931,0.00012201390467068671
-0.04433413043664768,-0.04398497939109802,-0.0813712552189827,-0.008155053481459618,0.00010489669208849106
-0.04084675457661797,-0.040969133377075195,-0.077410027384758,-6.936959107406437e-05,0.00014653185530248556
0.005933588240233327,0.005408199038356543,-0.024363351985812187,0.06467937678098679,0.0001437778092262474
-0.0057841747208412925,-0.005585022270679474,-0.055609337985515594,0.03327818587422371,0.00014389723528747755
-0.03155514507830958,-0.03267134726047516,-0.06520966440439224,0.01324978657066822,0.00013365782101445862
-0.02793233508466801,-0.028663964942097664,-0.05851294472813606,0.018623732030391693,0.00011567525457330268
-0.038589589198003524,-0.038720667362213135,-0.07963352650403976,0.0072710392996668816,0.00015389943784720642
-0.03430332998496669,-0.034239284694194794,-0.06816335767507553,0.007933152839541435,0.00011391038417645993
0.01574808833220868,0.015999658033251762,-0.018966641277074814,0.05319821834564209,0.00012488404910820586
-0.0001295463149425018,-0.0010527321137487888,-0.034762024879455566,0.04158740118145943,0.0001444397697287488
-0.006516091674300241,-0.006688391789793968,-0.0445970855653286,0.04095597565174103,0.00014504845869741235
0.02713469588223961,0.027471445500850677,-0.009596681222319603,0.08935538679361343,0.00014435528767413292
-0.03233320335757162,-0.031362444162368774,-0.06989706307649612,0.007770260330289602,0.00015564456374622763
0.04795312393316999,0.04891844466328621,0.0059867724776268005,0.08256348967552185,0.00014872126622514394
-0.005048424816413047,-0.005109040532261133,-0.03692304715514183,0.027641568332910538,0.0001314631540836746
-0.04724413451412693,-0.047402311116456985,-0.08507774025201797,-0.008179687894880772,0.0001256661311033792
-0.05701197068253532,-0.05754958465695381,-0.09220718592405319,-0.014830482192337513,0.00013434612230551972
0.018910869771214492,0.018586676567792892,-0.018896831199526787,0.04859307408332825,0.00011171801552240913
0.015862686568791105,0.016258886083960533,-0.034495774656534195,0.05004490539431572,0.00011817522490718439
0.0013099972900927242,0.0013786786003038287,-0.03631509095430374,0.04391249641776085,0.00014242256729036663
0.043657249128445985,0.04325491562485695,0.005636777728796005,0.08549175411462784,0.00013931436286546714
-0.02065423879920081,-0.020062629133462906,-0.07862191647291183,0.019051725044846535,0.00021978429973965415
0.030568650345769128,0.03092367947101593,-0.011310440488159657,0.07644541561603546,0.0001426658799017629
0.016776881947350376,0.016711540520191193,-0.024885516613721848,0.05104706436395645,0.00010056776384870456
-0.021616196912304077,-0.02185939997434616,-0.05600643903017044,0.029314028099179268,0.0001328972896238516
-0.012232391848290718,-0.011777657084167004,-0.05987538769841194,0.027085192501544952,0.00015508875574092189
-0.011892053826269603,-0.011044553481042385,-0.056379664689302444,0.021499326452612877,0.00014209728489094695
0.0044125300716400485,0.003596993861719966,-0.047068916261196136,0.03977557644248009,0.0001339929749055384
-0.03315070219351037,-0.03255028650164604,-0.06966231018304825,0.002156876726076007,0.00011099817879611779
0.06163212554436177,0.06278271973133087,0.016597332432866096,0.09090734273195267,0.00012995778617053277
-0.0565884073455818,-0.056846022605895996,-0.08751514554023743,-0.012372097931802273,0.00013517508137978731
0.0281629262749193,0.028321249410510063,-0.007243289612233639,0.06954701989889145,0.00012720977407040056
0.007071224270002574,0.006620748899877071,-0.02716279961168766,0.047471385449171066,0.0001379712338009525
-0.030941835103156335,-0.03096037171781063,-0.06227615848183632,0.006852291990071535,0.00011762441677233574
-0.007893386208692846,-0.007839185185730457,-0.0412149503827095,0.0315689742565155,0.00011741333781423547
0.012813148366323503,0.012749135494232178,-0.02090618573129177,0.047887034714221954,0.00012069188738029164
0.057408614196348934,0.057293277233839035,0.01403458695858717,0.09358669817447662,0.00014991775486642876
0.0001330701862254955,0.0007272425573319197,-0.040810614824295044,0.035152364522218704,0.00012676128433465868
0.0038976601005451814,0.00440986780449748,-0.03527214378118515,0.03659077733755112,0.00012561385415241344
0.0438194211483933,0.0436062328517437,0.008020836859941483,0.08628241717815399,0.00011151880516590893
0.009716411390287932,0.01013242732733488,-0.0326094776391983,0.04259283095598221,0.00012443452468996819
0.03067263427002763,0.030730977654457092,-0.005690247286111116,0.06804550439119339,0.00012264664368910757
-0.042550109753501604,-0.04265580326318741,-0.07158050686120987,0.0020893176551908255,0.00010327579111899398
0.017980579193324162,0.01701972261071205,-0.016138466075062752,0.06061173975467682,0.00011820931962632642
-0.03129874561248289,-0.03200974687933922,-0.07572329789400101,0.010006208904087543,0.00013424534561526242
0.039172908750013447,0.039053693413734436,0.0035557120572775602,0.07880652695894241,0.000124793661787834
0.008258439098371583,0.00806991197168827,-0.04495536535978317,0.05035768821835518,0.0001328964698459024
0.0027874577444463285,0.0023875923361629248,-0.038938820362091064,0.04856547340750694,0.00017293807423751366
0.011858719042687425,0.01188538409769535,-0.01982538029551506,0.05979827046394348,0.00011719751400251718
-0.022801356030118767,-0.022128133103251457,-0.06317310035228729,0.012461083009839058,0.00012330032048478646
-0.0380199151703564,-0.037806786596775055,-0.07350605726242065,0.0009491877281107008,0.00013222525217782902
0.0422211603197502,0.042863864451646805,0.0033904591109603643,0.0783277228474617,0.0001359884373354371
0.03388489066861803,0.033577919006347656,-0.0023857117630541325,0.07657462358474731,0.00012934787063262132
0.05299950233148411,0.053735170513391495,0.009358557872474194,0.09570097178220749,0.00016242971633758524
-0.0378235691610098,-0.03828784078359604,-0.0725480243563652,0.003648522077128291,0.00013107108791900502
-0.02594819915894277,-0.026141565293073654,-0.06609231978654861,0.009091795422136784,0.00010998058003237109
0.029826554962102365,0.029665565118193626,-0.015397965908050537,0.06345512717962265,0.0001148887951443087
0.02558382258173151,0.02586391754448414,-0.011406941339373589,0.06258171796798706,0.00011761125939951852
0.0567521310839802,0.057078391313552856,0.016421735286712646,0.09348995238542557,0.00012874804007954174
-0.029890508187650995,-0.029273614287376404,-0.06905992329120636,0.007702456787228584,0.00014668603125111675
-0.021060453538442176,-0.02023117057979107,-0.06992603093385696,0.01385881844907999,0.00014218198400060665
-0.036824177899514324,-0.03714367747306824,-0.07431867718696594,0.002458045491948724,0.00011597340849111489
-0.020418306038378433,-0.02031020075082779,-0.051216378808021545,0.021654993295669556,0.00011597522540074596
-0.01121933845265903,-0.011164356954395771,-0.05324506759643555,0.03370331600308418,0.0001370070644034178
0.002620318309916456,0.00341662741266191,-0.04292299970984459,0.039882417768239975,0.0001534560757188648
0.007845334534477331,0.007515464909374714,-0.027463683858513832,0.04869189113378525,0.00012505681441356213
-0.024797456867690925,-0.02514776960015297,-0.05604816600680351,0.0067617930471897125,0.00010029329660268166
0.051346570492867616,0.05151123180985451,-0.0003591174609027803,0.09006036072969437,0.00011907970558739121
0.04053818919369951,0.04072560742497444,-0.008467214182019234,0.07928930968046188,0.0001375139456333435
0.02555907421819029,0.02506263554096222,-0.005235957447439432,0.07163450121879578,0.00012542544167421413
-0.0021004456559549,-0.0018303536344319582,-0.03900473564863205,0.02977212518453598,0.00010851586342965635
0.02602419060936518,0.025472860783338547,-0.013133358210325241,0.0629255548119545,0.00012444570444057146
0.015876394964663632,0.015918590128421783,-0.021697072312235832,0.05982939153909683,0.00011058530693479831
-0.04164377423404949,-0.040580522269010544,-0.08387114852666855,-0.0011546643218025565,0.00013891447122253164
-0.007248609671612258,-0.007643532007932663,-0.04519731551408768,0.026048675179481506,0.00013473530230028791
-0.041150306222494694,-0.041154976934194565,-0.0794617310166359,-0.008501166477799416,8.421822998874638e-05
0.0208286002500663,0.021230746060609818,-0.02760724350810051,0.050970859825611115,0.0001346595712963993
0.010321527740130478,0.010158802382647991,-0.021166862919926643,0.04903104156255722,0.0001295696906134046
-0.018413439090589238,-0.018599901348352432,-0.059971731156110764,0.02954820729792118,0.00013138979021620956
-0.019376789378651893,-0.01859721727669239,-0.06095804274082184,0.01329344604164362,0.00013418207856515882
-0.04021736428991426,-0.04066800698637962,-0.075728639960289,-0.0022613995242863894,0.00010323130972006134
-0.01735505230749277,-0.016800202429294586,-0.06949453055858612,0.017851563170552254,0.00011374445155673905
0.01183961740101796,0.012473270297050476,-0.021314512938261032,0.05943934619426727,0.00012188951235485968
1.4716886832843556e-05,4.707971584139159e-06,-0.03413286432623863,0.038901228457689285,0.00012751278726266075
-0.0296841921096202,-0.029500329867005348,-0.06127094477415085,0.008262883871793747,0.0001084129770167075
-0.028277090889157988,-0.028459075838327408,-0.07798488438129425,0.015491235069930553,0.00015700727116154162
0.022860292109193325,0.0225675031542778,-0.0166243314743042,0.06001492217183113,0.00010527441377895235
-0.05626253219041973,-0.05632450059056282,-0.0924457237124443,-0.016665959730744362,0.00014399686743689783
-0.015208621684691025,-0.014965123496949673,-0.055261045694351196,0.02132006734609604,0.00011648089222286457
-0.007098704804155204,-0.007121983915567398,-0.051008936017751694,0.026934638619422913,0.0001267045125632647
-0.03109019042277214,-0.03186509385704994,-0.06124572455883026,0.014754858799278736,0.0001159276427867105
-0.04592509964364581,-0.04649542644619942,-0.08610158413648605,-0.0042454395443201065,0.00014184436490300006
-0.017933203033509926,-0.017728708684444427,-0.052030906081199646,0.01253112405538559,0.00010948099997324859
-0.030991252801321933,-0.031195366755127907,-0.06252818554639816,0.010144343599677086,0.00014386699520006294
0.03483346177518251,0.03395411744713783,-0.0025330616626888514,0.0816035121679306,0.00013824953860699192
0.026256413948161934,0.026765678077936172,-0.015973113477230072,0.06074623391032219,0.00014865935670901076
-0.028843730272143146,-0.029160482808947563,-0.061418626457452774,0.010970997624099255,0.00011974753735272731
0.015763174345540962,0.016333628445863724,-0.03325909376144409,0.05110397934913635,0.00012174540690070988
0.03443083173496416,0.03455691784620285,-0.01023852452635765,0.06892003118991852,0.00012521853380305736
0.040255273926770314,0.03975328430533409,0.0018894891254603863,0.0814003124833107,0.00014239775878448584
0.030374999154060788,0.030482294037938118,-0.001814025454223156,0.06198180839419365,9.09179089720459e-05
-0.023450601589282086,-0.022752465680241585,-0.06808199733495712,0.009190289303660393,0.00012162831751535889
-0.024104357984302625,-0.024038704112172127,-0.06232992932200432,0.009875410236418247,0.00012127748209946251
-0.030887234396999703,-0.03049146942794323,-0.06378734111785889,0.0038684504106640816,0.0001300720664274623
0.029866583267106762,0.03007597289979458,-0.01308330800384283,0.07426951825618744,0.00011847131673050155
-0.03110527357152023,-0.030745018273591995,-0.07308251410722733,0.00021665534586645663,0.00010686494310478278
-0.033545013059592746,-0.03366238251328468,-0.06980132311582565,0.015004784800112247,0.00011763396346696837
0.034107890893239526,0.034657370299100876,-0.006060915999114513,0.06762373447418213,0.00017876760760360762
0.05226901147561148,0.05316478759050369,0.010822497308254242,0.08954618871212006,0.0001279443155571918
0.012107209554537292,0.011732395738363266,-0.02566804550588131,0.04878832399845123,0.00014023886159695984
-0.025011367669041648,-0.02565332129597664,-0.06250545382499695,0.00818607211112976,0.00011396862133162281
0.02332893345969296,0.02313847839832306,-0.010690250433981419,0.06168775632977486,0.00011868671923187853
0.0011421363088261387,0.0009756576619111001,-0.038143008947372437,0.03599126636981964,0.00010970810497610782
0.04128795825019188,0.04070838913321495,-0.0012476566480472684,0.07900246977806091,0.00012299134294815886
0.05261515377555043,0.052584197372198105,0.01614951528608799,0.10380520671606064,0.00016237835901748593
-0.042209129162933096,-0.04343709349632263,-0.07656695693731308,0.013911864720284939,0.00016183969736247058
-0.03985618842346594,-0.038971856236457825,-0.08227171003818512,-0.0061956532299518585,0.00014877316760306106
0.009019877289816578,0.009207582101225853,-0.030102696269750595,0.043536510318517685,0.00014024337816943041
0.03634809163009049,0.036294013261795044,-0.007830998860299587,0.08513228595256805,0.00013129213089815644
-0.03206495798099786,-0.032219912856817245,-0.07951726019382477,0.020376546308398247,0.00015644821617811288
-0.041578162825782784,-0.041923366487026215,-0.09089351445436478,0.006588306277990341,0.000135293841524445
0.015404649961149517,0.015194469131529331,-0.018967000767588615,0.05113072320818901,9.7723371527201e-05
0.02556067727793925,0.02567954733967781,-0.017194218933582306,0.05547252297401428,0.00012499417239602133
0.012604557795315486,0.012062255293130875,-0.02476917952299118,0.05835219845175743,0.00011988316137565935
-0.049584114134544506,-0.050167251378297806,-0.08864282071590424,-0.0025377203710377216,0.00012861809550544792
-0.005020555449501331,-0.005422194022685289,-0.04290838539600372,0.03597536310553551,0.00011813798338925853
-0.035046501268981956,-0.034712810069322586,-0.07092295587062836,-0.002329918323084712,0.00010441634895848109
-0.03929844650320592,-0.038724012672901154,-0.07792291790246964,0.0018921096343547106,0.00012972101443369807
-0.02954994379686832,-0.029768239706754684,-0.0715097039937973,0.006512666121125221,0.00012838765870820318
-0.015957283774991084,-0.015160854905843735,-0.05808858200907707,0.022239280864596367,0.00013461637522971527
-0.009567682016361687,-0.009068729355931282,-0.051426347345113754,0.028765415772795677,0.00011576539422778582
-0.02967926522702328,-0.02975810505449772,-0.06460516154766083,0.01298919040709734,0.000128011662861896
-0.02735030308627711,-0.028185926377773285,-0.06349155306816101,0.027091562747955322,0.0001632036863720515
0.03147245647284581,0.031207092106342316,-0.013026190921664238,0.07537531107664108,0.00012067474533521976
-0.05768425420392305,-0.05734891816973686,-0.10323801636695862,-0.01066141203045845,0.0001359262452055282
0.0021220731095136216,0.001603945973329246,-0.03818798065185547,0.0417025052011013,0.0001188091879950453
-0.008461649951518211,-0.008223841898143291,-0.0414624959230423,0.028916994109749794,0.00010973958605483387
-0.02463597642653167,-0.025004973635077477,-0.058070193976163864,0.00892592966556549,0.00012328256220967083
0.016549096653795003,0.016658907756209373,-0.017186783254146576,0.050154753029346466,0.00012604953383308693
0.005211881797766409,0.004737733397632837,-0.03312613070011139,0.04040350019931793,0.00011896465920945095
0.03386430159758311,0.03324449062347412,0.0002458607777953148,0.08337350189685822,0.00012922675725826683
-0.031894730721502125,-0.03188386186957359,-0.0663023293018341,0.007715096231549978,0.00012351091929527905
0.012883421794062997,0.013136505149304867,-0.027098214253783226,0.04502516984939575,0.00013849380924837613
0.01631242449498552,0.0170576348900795,-0.02695923112332821,0.05443080514669418,0.00014973950320305428
-0.004002186158652251,-0.0038617851678282022,-0.03682950511574745,0.03168623149394989,0.00010773957500046175
0.03765939845063258,0.03765328228473663,0.0028937167953699827,0.07609696686267853,0.00012013061866706222
0.027410910876380513,0.02776132896542549,-0.009197000414133072,0.057394351810216904,0.00011847646836052936
-0.01844295956502094,-0.01913214661180973,-0.05403797701001167,0.03384080529212952,0.00015235666394252496
0.004903313392987229,0.004912225063890219,-0.03810238465666771,0.042361918836832047,0.00010381990378104644
-0.003915485981108305,-0.0044920300133526325,-0.04069980978965759,0.03804570063948631,0.00013842093646045426
0.026833878591775828,0.02715366706252098,-0.012248414568603039,0.06393697112798691,0.00012905310205856818
0.03652200576796895,0.03679336979985237,-0.004908823408186436,0.07138151675462723,0.00012810094763779698
0.016469400582367087,0.01609252765774727,-0.01912265084683895,0.05543231964111328,0.00010697713789553516
0.03724087915342534,0.037062983959913254,0.0014760148478671908,0.07684206962585449,0.00012328451398550087
-0.020303595590874465,-0.02028747834265232,-0.04689755663275719,0.0172777958214283,0.00010045646780744887
0.03706493559080991,0.03681999817490578,-0.002952373120933771,0.08239736407995224,0.00013481402826996764
-0.022324594130461263,-0.021993819624185562,-0.05973121523857117,0.01657177321612835,0.00013223848507346817
0.004658372490100483,0.005110476166009903,-0.034656330943107605,0.05004072189331055,0.00011046676797123524
0.015259330480696007,0.015467404387891293,-0.023516563698649406,0.06383443623781204,0.00013645949333345467
-0.018476043222282898,-0.018446238711476326,-0.05837037414312363,0.022160589694976807,0.00010942469244179538
0.01836167101011597,0.01879313960671425,-0.030091583728790283,0.05071825906634331,0.00010543619453770158
-0.03287598947245351,-0.032609399408102036,-0.07936631888151169,0.003327107522636652,0.00016450552554474982
-0.017110434350760442,-0.01666770875453949,-0.05868159607052803,0.021873334422707558,0.00017680987843558186
-0.0482772088679485,-0.048899952322244644,-0.08910413831472397,-0.011060498654842377,0.00013855596106208422
0.02675442074274906,0.026553113013505936,-0.010592881590127945,0.0716322511434555,0.0001329036139287387
0.03939892813446932,0.039662763476371765,-0.001269215834327042,0.07044927775859833,0.00010353482771530683
-0.02513776110775143,-0.025714591145515442,-0.06273512542247772,0.023398252204060555,0.0001405202284035758
-0.02145128201749104,-0.02141811139881611,-0.05179331824183464,0.017880959436297417,0.00010839001518388746
-0.04206188450497575,-0.04266081377863884,-0.07466477155685425,-0.0055190748535096645,0.00010748231810985829
-0.022803893221825546,-0.02185128442943096,-0.06276509165763855,0.014796119183301926,0.00014790707809486444
-0.003431894928215797,-0.002211114391684532,-0.05149104818701744,0.033378686755895615,0.00018909955138289691
-0.039899049111641945,-0.0402989499270916,-0.07649809122085571,0.0057404665276408195,0.000120827052909542
0.032621984851270096,0.0319143608212471,-0.005516033619642258,0.07652689516544342,0.00016499546630024145
-0.027236376089524127,-0.027136901393532753,-0.07104146480560303,0.016005491837859154,0.00016451779278985735
-0.02888296062059453,-0.02858763188123703,-0.068057581782341,0.010437664575874805,0.00012063575084678256
-0.03509374163672328,-0.035497382283210754,-0.07291202992200851,0.010750007815659046,0.00017529402456362432
-0.020116471891476067,-0.021026737987995148,-0.06077681481838226,0.017719071358442307,0.00011855932467898808
-0.00639294788115717,-0.006146207917481661,-0.06145535036921501,0.03398644179105759,0.00010789240826038267
0.023316948930871148,0.023574918508529663,-0.015347648411989212,0.058946698904037476,0.00012775058093143334
0.04898899748350959,0.04890156164765358,0.0031180817168205976,0.0955539122223854,0.0001480105180618079
0.009918436416973691,0.009278825484216213,-0.028956927359104156,0.04831703379750252,0.0001077126367223831
-0.0018903315562474746,-0.001736503909341991,-0.05975757911801338,0.03930094093084335,0.000141372261654468
-0.04744800048740581,-0.04718431457877159,-0.08041452616453171,-0.00811448972672224,0.00013227672404241933
-0.0031818167509095473,-0.0031059610191732645,-0.04872962459921837,0.04127660021185875,0.00013582478512405444
0.025117745884091165,0.025046024471521378,-0.016929222270846367,0.06473121792078018,0.00013589222234147144
0.016830219587437113,0.016484860330820084,-0.023006649687886238,0.05392766371369362,0.00012865508136165906
0.011929360935126738,0.012543621473014355,-0.03066621534526348,0.04993366822600365,0.00012378326709690585
-0.03696607398428023,-0.0365990549325943,-0.07477099448442459,0.000886996858753264,0.00012070738461324279
0.006444679780614053,0.005966933909803629,-0.028098857030272484,0.04446014016866684,0.00012514765114374657
0.019217525351643644,0.01924949511885643,-0.010930802673101425,0.05109270289540291,9.998268657951975e-05
0.0028949729635241966,0.0027954468969255686,-0.03164751082658768,0.041947171092033386,0.00010411947025630186
0.028179641202605098,0.028523802757263184,-0.0167255699634552,0.0731811374425888,0.0001310250360770112
-0.027759910727960233,-0.028105266392230988,-0.05725324526429176,0.013278675265610218,0.00011621603047707648
-0.03525668166507967,-0.03460152447223663,-0.08536317199468613,-0.002198432106524706,0.00015391848399999559
0.006380388864503402,0.006063152104616165,-0.025062382221221924,0.05068787559866905,0.00012098778621500828
0.03688969594282389,0.036987610161304474,-0.003631278872489929,0.06835966557264328,0.00012793922028816966
0.0014653509510189906,0.0013491060817614198,-0.03507617115974426,0.04753107205033302,0.00012708009319509252
0.017215264166948144,0.017234917730093002,-0.014472316019237041,0.047880761325359344,9.58849841218149e-05
0.0046132855631876735,0.004168233834207058,-0.026516996324062347,0.0497022345662117,0.00014345228650628747
-0.048320119662676006,-0.048285119235515594,-0.09158820658922195,-0.0055360086262226105,0.0001303155733292842
0.006795685525282124,0.006300812121480703,-0.03165048360824585,0.046429987996816635,0.00014255147909952553
0.04619866528105922,0.04513165354728699,0.004795792978256941,0.08543510735034943,0.00014377311130092535
0.00808482836351726,0.008436341769993305,-0.030637221410870552,0.038107581436634064,0.00011583490988289822
-0.030303738764070658,-0.030764739960432053,-0.06358037889003754,0.02501552365720272,0.00014804327452769001
-0.0064998594552563415,-0.00620402442291379,-0.043054889887571335,0.03573023900389671,0.00010149609470005534
-0.0007141689416337158,-0.0002244880743091926,-0.050939738750457764,0.032594773918390274,0.00016343757350080286
0.0315278522138251,0.0316009446978569,0.0014761216007173061,0.0664537101984024,0.00010950991403059077
0.009406517479550985,0.009152187034487724,-0.03738794103264809,0.0413990318775177,0.00012676310577394652
-0.024135427553617774,-0.024865729734301567,-0.060240548104047775,0.020850379019975662,0.00013947005139342008
0.03429387726506684,0.034309834241867065,-0.011163546703755856,0.07355634868144989,0.00011111610198591632
0.019829507039619783,0.01989983208477497,-0.029000520706176758,0.05749223753809929,0.00015333455157952292
-0.037024555998970754,-0.037177618592977524,-0.07478192448616028,-0.0034343015868216753,0.0001155504618005515
-0.011279692329977536,-0.010670703835785389,-0.06070755794644356,0.021002843976020813,0.00016790068249756488
-0.01027594168784924,-0.010092140175402164,-0.04627850279211998,0.024234024807810783,0.00011913057676788098
-0.006960699154346912,-0.006867900490760803,-0.03991851955652237,0.026799669489264488,0.00010864195399504604
0.02413016093763872,0.023260565474629402,-0.010420747101306915,0.06583869457244873,0.00014253807862264748
-0.026828194508561866,-0.026534011587500572,-0.06956785917282104,0.010327699594199657,0.00011969672647727009
0.026324708080108394,0.026554180309176445,-0.011038820259273052,0.057937316596508026,0.00011242231046655306
0.02603303141269862,0.02544296905398369,-0.008723068051040173,0.06609182804822922,0.00010762238678588347
0.03198891252188332,0.03221559524536133,-0.006619138643145561,0.07526810467243195,0.00013576467544218815
0.03566697163494246,0.03632601350545883,-0.008138027042150497,0.07259951531887054,0.00016177169409251215
0.004655765069271041,0.0043338085524737835,-0.028628291562199593,0.03861284628510475,0.00012182781877298772
-0.02130729193539719,-0.02148783951997757,-0.05702264979481697,0.010097878985106945,0.00010933247194168516
0.008543155437362941,0.008031739853322506,-0.02686999924480915,0.04682575911283493,0.00014546603449501537
0.03260784329714079,0.032629527151584625,-0.006063164211809635,0.06790173798799515,0.0001222846063886068
0.040678114021066,0.041203469038009644,-0.014093391597270966,0.06943478435277939,0.00014107891294789867
0.021512136839642607,0.021202001720666885,-0.02591892145574093,0.061839278787374496,0.0001706792462165451
0.014146263095157338,0.013845155946910381,-0.016473570838570595,0.05699540674686432,0.00011432393302272134
0.03265939977344533,0.032287318259477615,-0.0032943685073405504,0.07256759703159332,0.00013367221217884214
0.003023878007159851,0.0022950060665607452,-0.033155232667922974,0.0443718247115612,0.00011835251297794496
0.01735084877668669,0.017121417447924614,-0.019813597202301025,0.05195312947034836,0.00010086152382837688
-0.02617501775056735,-0.025804324075579643,-0.07395099103450775,0.026464074850082397,0.00013758181970497415
-0.028601755565978236,-0.02890353836119175,-0.06768869608640671,0.015384811908006668,0.00013765183946633477
-0.027538987531370365,-0.028285302221775055,-0.05879118666052818,0.014479788020253181,0.00013966110743479502
0.01925145678063518,0.019705496728420258,-0.012625597417354584,0.059720229357481,0.00011966673168430856
0.03825353237660602,0.03793242573738098,0.005618855357170105,0.08354053646326065,0.00013050351865426783
-0.03830618671773118,-0.03868843615055084,-0.0726383849978447,0.0006423609447665513,0.00012355927471378156
-0.011137189414665044,-0.011024579405784607,-0.053758926689624786,0.031226392835378647,0.00013672436624983644
0.04177166187753028,0.04227234795689583,-0.00520284054800868,0.07970403879880905,0.0001366129289243713
0.016406251211478776,0.016231080517172813,-0.01603846624493599,0.06597400456666946,0.00011884149171226357
-0.04330895266243897,-0.04417179524898529,-0.07731561362743378,-0.00032041905797086656,0.0001331103089682447
-0.00891570298241959,-0.008873526006937027,-0.04494573548436165,0.025370055809617043,0.00015888203020604128
-0.011348160923712386,-0.01071987021714449,-0.05295071750879288,0.02489343285560608,0.0001672149379712242
-0.023762873370114904,-0.02408081851899624,-0.05811905115842819,0.01844896376132965,0.00011318815402848741
-0.02463979576809743,-0.02513013780117035,-0.06306597590446472,0.027395732700824738,0.00012644019600380833
-0.00016281423841701327,-0.0004213055653963238,-0.043512847274541855,0.04165690019726753,0.0001221409944074233
-0.025502028685423284,-0.025532405823469162,-0.06682928651571274,0.021882545202970505,0.00014540860330294878
0.07621783714555204,0.07612297683954239,0.05816016346216202,0.10285244882106781,4.28862344956374e-05
